	PD_whole_tree	chao1	observed_otus
tp2.Obese.K02.HiSFLoFV.2dpc.B16.793024	0.63249	1.0	1.0
tp2.Obese.K02.HiSFLoFV.2dpc.B17.792657	25.60316	1010.03448276	535.0
tp2.Obese.K02.HiSFLoFV.2dpc.B18.792473	24.25234	886.554054054	476.0
tp2.Obese.K02.HiSFLoFV.2dpc.B2.1.793031	34.35538	1174.1484375	697.0
tp2.Obese.K02.HiSFLoFV.2dpc.B4.1.793485	27.28392	1018.375	552.0
tp2.Obese.K02.HiSFLoFV.3dpc.B1.1.791827	21.91259	722.878378378	412.0
tp2.Obese.K02.HiSFLoFV.3dpc.B12.791913	22.55903	704.828947368	427.0
tp2.Obese.K02.HiSFLoFV.3dpc.B13.792623	23.48724	890.48	445.0
tp2.Obese.K02.HiSFLoFV.3dpc.B14.792536	22.38509	797.631578947	442.0
tp2.Obese.K02.HiSFLoFV.3dpc.B15.792075	24.30823	939.166666667	441.0
tp2.Obese.K02.HiSFLoFV.3dpc.B16.792897	23.90566	793.555555556	457.0
tp2.Obese.K02.HiSFLoFV.3dpc.B17.792827	22.3127	705.168674699	428.0
tp2.Obese.K02.HiSFLoFV.3dpc.B18.792524	26.19424	1069.75903614	533.0
tp2.Obese.K02.HiSFLoFV.3dpc.B2.1.792173	24.611	836.04	460.0
tp2.Obese.K02.HiSFLoFV.3dpc.B3.1.792593	20.88914	622.388888889	386.0
tp2.Obese.K02.HiSFLoFV.3dpc.B4.1.793451	20.63586	882.226415094	381.0
tp2.Obese.K02.HiSFLoFV.4dpc.B1.1.792039	22.68528	946.943661972	480.0
tp2.Obese.K02.HiSFLoFV.4dpc.B12.791957	20.35947	740.1	395.0
tp2.Obese.K02.HiSFLoFV.4dpc.B13.793502	28.79006	820.727272727	549.0
tp2.Obese.K02.HiSFLoFV.4dpc.B14.792385	19.31963	684.448275862	365.0
tp2.Obese.K02.HiSFLoFV.4dpc.B16.793131	19.3294	678.8	383.0
tp2.Obese.K02.HiSFLoFV.4dpc.B17.792564	21.58401	777.35443038	444.0
tp2.Obese.K02.HiSFLoFV.4dpc.B18.792701	24.82319	913.939759036	502.0
tp2.Obese.K02.HiSFLoFV.4dpc.B3.1.792084	20.3284	624.289473684	393.0
tp2.Obese.K02.HiSFLoFV.5dpc.B1.1.791876	0.70783	1.0	1.0
tp2.Obese.K02.HiSFLoFV.5dpc.B12.792279	21.1863	651.12345679	420.0
tp2.Obese.K02.HiSFLoFV.5dpc.B13.793130	19.78637	704.0	395.0
tp2.Obese.K02.HiSFLoFV.5dpc.B14.793331	21.40177	673.2625	427.0
tp2.Obese.K02.HiSFLoFV.5dpc.B15.792949	20.99293	683.544117647	385.0
tp2.Obese.K02.HiSFLoFV.5dpc.B16.792936	19.62194	604.47761194	372.0
tp2.Obese.K02.HiSFLoFV.5dpc.B17.793375	18.93131	606.661290323	341.0
tp2.Obese.K02.HiSFLoFV.5dpc.B18.792441	23.42993	778.193181818	455.0
tp2.Obese.K02.HiSFLoFV.5dpc.B2.1.792470	19.4077	579.623188406	364.0
tp2.Obese.K02.HiSFLoFV.5dpc.B3.1.793322	23.55897	752.136986301	437.0
tp2.Obese.K02.HiSFLoFV.5dpc.B4.1.791907	20.25568	733.35	378.0
tp2.Obese.K02.HiSFLoFV.6dpc.B12.793266	23.20443	866.876712329	474.0
tp2.Obese.K02.HiSFLoFV.6dpc.B13.792735	23.44926	834.647058824	483.0
tp2.Obese.K02.HiSFLoFV.6dpc.B14.793377	3.16106	48.0	15.0
tp2.Obese.K02.HiSFLoFV.6dpc.B16.792783	0.0	0.0	0.0
tp2.Obese.K02.HiSFLoFV.6dpc.B17.791833	23.04327	828.037974684	465.0
tp2.Obese.K02.HiSFLoFV.6dpc.B18.793363	2.5271	28.0	7.0
tp2.Obese.K02.HiSFLoFV.6dpc.B3.1.792363	20.75437	669.0	401.0
tp2.Obese.K02.HiSFLoFV.7dpc.B1.1.792346	22.75739	811.917647059	466.0
tp2.Obese.K02.HiSFLoFV.7dpc.B12.793557	19.42746	650.230769231	374.0
tp2.Obese.K02.HiSFLoFV.7dpc.B13.793215	23.31184	775.581395349	464.0
tp2.Obese.K02.HiSFLoFV.7dpc.B15.792254	0.72823	1.0	1.0
tp2.Obese.K02.HiSFLoFV.7dpc.B17.792409	1.39968	3.0	2.0
tp2.Obese.K02.HiSFLoFV.7dpc.B18.793187	26.22926	901.978494624	523.0
tp2.Obese.K02.HiSFLoFV.7dpc.B2.1.792312	22.34558	697.397590361	443.0
tp2.Obese.K02.HiSFLoFV.7dpc.B3.1.792777	21.95566	651.535714286	417.0
tp2.Obese.K02.HiSFLoFV.7dpc.B4.1.792830	21.59731	853.380952381	439.0
tp2.Obese.K02.HiSFLoFV.8dpc.B1.1.793348	21.71085	751.6375	445.0
tp2.Obese.K02.HiSFLoFV.8dpc.B12.792567	19.75578	700.642857143	399.0
tp2.Obese.K02.HiSFLoFV.8dpc.B13.793235	21.23601	720.53125	397.0
tp2.Obese.K02.HiSFLoFV.8dpc.B14.793251	23.0047	881.541666667	463.0
tp2.Obese.K02.HiSFLoFV.8dpc.B15.792297	25.35898	788.957894737	482.0
tp2.Obese.K02.HiSFLoFV.8dpc.B16.792046	19.90069	593.985915493	382.0
tp2.Obese.K02.HiSFLoFV.8dpc.B17.793429	20.8106	687.915492958	416.0
tp2.Obese.K02.HiSFLoFV.8dpc.B18.791939	21.99641	786.35443038	453.0
tp2.Obese.K02.HiSFLoFV.8dpc.B2.1.793126	21.87888	643.01	440.0
tp2.Obese.K02.HiSFLoFV.8dpc.B3.1.792260	22.96277	807.948275862	415.0
tp2.Obese.K02.LoSFHiFV.10dpc.B1.792630	25.14971	894.764705882	520.0
tp2.Obese.K02.LoSFHiFV.10dpc.B10.791855	26.66742	848.225806452	500.0
tp2.Obese.K02.LoSFHiFV.10dpc.B11.793090	24.5566	820.846153846	507.0
tp2.Obese.K02.LoSFHiFV.10dpc.B2.792747	23.72255	894.738636364	479.0
tp2.Obese.K02.LoSFHiFV.10dpc.B3.792096	22.60147	759.5	467.0
tp2.Obese.K02.LoSFHiFV.10dpc.B4.792327	21.28629	769.04109589	433.0
tp2.Obese.K02.LoSFHiFV.10dpc.B5.791981	24.52624	838.7	502.0
tp2.Obese.K02.LoSFHiFV.10dpc.B6.793094	23.39383	830.436170213	475.0
tp2.Obese.K02.LoSFHiFV.10dpc.B7.792861	22.25814	696.866666667	446.0
tp2.Obese.K02.LoSFHiFV.10dpc.B9.791864	21.58315	665.411764706	417.0
tp2.Obese.K02.LoSFHiFV.16dpc.B1.793216	22.27498	815.619047619	451.0
tp2.Obese.K02.LoSFHiFV.16dpc.B10.792035	23.05563	752.9	415.0
tp2.Obese.K02.LoSFHiFV.16dpc.B11.792148	23.83804	860.290322581	487.0
tp2.Obese.K02.LoSFHiFV.16dpc.B2.793310	22.9141	888.296296296	479.0
tp2.Obese.K02.LoSFHiFV.16dpc.B3.792620	22.60218	738.865853659	437.0
tp2.Obese.K02.LoSFHiFV.16dpc.B4.792951	22.9487	844.833333333	485.0
tp2.Obese.K02.LoSFHiFV.16dpc.B5.792767	21.39648	784.43373494	436.0
tp2.Obese.K02.LoSFHiFV.16dpc.B6.792981	21.5562	686.158730159	389.0
tp2.Obese.K02.LoSFHiFV.16dpc.B7.792803	23.32254	733.776315789	411.0
tp2.Obese.K02.LoSFHiFV.16dpc.B8.792836	24.00192	855.038461538	456.0
tp2.Obese.K02.LoSFHiFV.16dpc.B9.793166	22.85394	828.114754098	415.0
tp2.Obese.K02.LoSFHiFV.1dpc.B6.792513	20.36123	631.2	402.0
tp2.Obese.K02.LoSFHiFV.1dpc.B8.792318	2.38234	45.0	9.0
tp2.Obese.K02.LoSFHiFV.1dpc.B9.792916	18.83668	633.55	371.0
tp2.Obese.K02.LoSFHiFV.2dpc.B10.792025	25.92083	900.123893805	547.0
tp2.Obese.K02.LoSFHiFV.2dpc.B11.792681	20.60656	787.442622951	378.0
tp2.Obese.K02.LoSFHiFV.2dpc.B2.791854	1.01662	1.0	1.0
tp2.Obese.K02.LoSFHiFV.2dpc.B9.793488	22.68454	787.943820225	463.0
tp2.Obese.K02.LoSFHiFV.3dpc.B1.792507	21.51801	758.513513514	421.0
tp2.Obese.K02.LoSFHiFV.3dpc.B10.792103	22.34075	786.791666667	443.0
tp2.Obese.K02.LoSFHiFV.3dpc.B11.792077	22.45706	720.220779221	427.0
tp2.Obese.K02.LoSFHiFV.3dpc.B2.792692	23.58016	847.961538462	471.0
tp2.Obese.K02.LoSFHiFV.3dpc.B4.792867	23.80133	771.270588235	493.0
tp2.Obese.K02.LoSFHiFV.3dpc.B5.792354	26.1094	927.287128713	535.0
tp2.Obese.K02.LoSFHiFV.3dpc.B6.792462	22.41333	805.337349398	454.0
tp2.Obese.K02.LoSFHiFV.3dpc.B7.793029	21.28863	717.313432836	396.0
tp2.Obese.K02.LoSFHiFV.3dpc.B8.792541	20.44671	690.246575342	401.0
tp2.Obese.K02.LoSFHiFV.3dpc.B9.792419	18.33821	608.220588235	366.0
tp2.Obese.K02.LoSFHiFV.4dpc.B1.793335	24.01041	760.541666667	479.0
tp2.Obese.K02.LoSFHiFV.4dpc.B10.792685	20.77744	673.278481013	406.0
tp2.Obese.K02.LoSFHiFV.4dpc.B11.793032	22.10053	751.164556962	449.0
tp2.Obese.K02.LoSFHiFV.4dpc.B2.793523	22.09043	721.411764706	438.0
tp2.Obese.K02.LoSFHiFV.4dpc.B3.792491	21.52059	772.769230769	441.0
tp2.Obese.K02.LoSFHiFV.4dpc.B4.793353	20.67576	725.48	413.0
tp2.Obese.K02.LoSFHiFV.4dpc.B5.792182	25.09784	1012.325	510.0
tp2.Obese.K02.LoSFHiFV.4dpc.B8.793022	21.18251	717.592592593	412.0
tp2.Obese.K02.LoSFHiFV.4dpc.B9.792851	19.06824	632.8	357.0
tp2.Obese.K02.LoSFHiFV.5dpc.B1.792086	19.84901	668.261904762	402.0
tp2.Obese.K02.LoSFHiFV.5dpc.B10.792896	21.16837	671.918918919	403.0
tp2.Obese.K02.LoSFHiFV.5dpc.B11.793111	23.64865	809.247191011	487.0
tp2.Obese.K02.LoSFHiFV.5dpc.B2.792806	21.35983	690.740740741	412.0
tp2.Obese.K02.LoSFHiFV.5dpc.B3.793274	20.20684	746.5	424.0
tp2.Obese.K02.LoSFHiFV.5dpc.B4.792372	20.32903	653.842696629	428.0
tp2.Obese.K02.LoSFHiFV.5dpc.B5.792411	23.16047	1014.88607595	499.0
tp2.Obese.K02.LoSFHiFV.5dpc.B6.792426	21.17449	730.8	396.0
tp2.Obese.K02.LoSFHiFV.5dpc.B7.792163	22.84264	746.48	434.0
tp2.Obese.K02.LoSFHiFV.5dpc.B8.792729	19.09043	728.5	361.0
tp2.Obese.K02.LoSFHiFV.5dpc.B9.791947	19.29868	645.915492958	374.0
tp2.Obese.K02.LoSFHiFV.6dpc.B1.793294	24.00952	887.75	488.0
tp2.Obese.K02.LoSFHiFV.6dpc.B10.793475	22.53059	700.285714286	444.0
tp2.Obese.K02.LoSFHiFV.6dpc.B11.792386	22.93507	745.06	484.0
tp2.Obese.K02.LoSFHiFV.6dpc.B2.792849	23.61451	827.428571429	486.0
tp2.Obese.K02.LoSFHiFV.6dpc.B3.793560	21.08338	674.898734177	423.0
tp2.Obese.K02.LoSFHiFV.6dpc.B4.793061	22.15443	700.303370787	449.0
tp2.Obese.K02.LoSFHiFV.6dpc.B5.793038	24.68487	1083.49367089	542.0
tp2.Obese.K02.LoSFHiFV.6dpc.B6.791998	21.53514	724.405063291	425.0
tp2.Obese.K02.LoSFHiFV.6dpc.B7.791958	24.6919	813.924528302	506.0
tp2.Obese.K02.LoSFHiFV.6dpc.B8.792600	20.50146	645.0	400.0
tp2.Obese.K02.LoSFHiFV.6dpc.B9.792744	20.03129	598.04	388.0
tp2.Obese.K02.LoSFHiFV.7dpc.B1.793280	24.3571	937.112359551	523.0
tp2.Obese.K02.LoSFHiFV.7dpc.B10.793145	21.2217	806.246575342	436.0
tp2.Obese.K02.LoSFHiFV.7dpc.B11.793409	20.4345	690.220779221	416.0
tp2.Obese.K02.LoSFHiFV.7dpc.B2.792314	23.52451	752.815217391	474.0
tp2.Obese.K02.LoSFHiFV.7dpc.B3.791931	21.69723	716.168674699	439.0
tp2.Obese.K02.LoSFHiFV.7dpc.B4.792810	21.69172	737.113924051	454.0
tp2.Obese.K02.LoSFHiFV.7dpc.B5.793025	23.21741	774.823529412	465.0
tp2.Obese.K02.LoSFHiFV.7dpc.B6.793505	23.19841	912.411764706	462.0
tp2.Obese.K02.LoSFHiFV.7dpc.B7.792837	29.88473	1003.65306122	579.0
tp2.Obese.K02.LoSFHiFV.7dpc.B8.792316	22.34788	665.0	427.0
tp2.Obese.K02.LoSFHiFV.7dpc.B9.793563	18.98349	683.684210526	372.0
tp2.Obese.K02.LoSFHiFV.8dpc.B1.792053	24.47706	848.666666667	529.0
tp2.Obese.K02.LoSFHiFV.8dpc.B10.792653	21.0757	658.554054054	395.0
tp2.Obese.K02.LoSFHiFV.8dpc.B11.792947	20.44513	617.12345679	407.0
tp2.Obese.K02.LoSFHiFV.8dpc.B2.792726	22.74936	697.461538462	454.0
tp2.Obese.K02.LoSFHiFV.8dpc.B3.792389	23.10957	848.238636364	503.0
tp2.Obese.K02.LoSFHiFV.8dpc.B4.792634	23.50151	787.366666667	474.0
tp2.Obese.K02.LoSFHiFV.8dpc.B5.791920	21.70771	738.526315789	433.0
tp2.Obese.K02.LoSFHiFV.8dpc.B6.791863	22.91442	723.674157303	438.0
tp2.Obese.K02.LoSFHiFV.8dpc.B7.793326	24.27226	849.012048193	480.0
tp2.Obese.K02.LoSFHiFV.8dpc.B8.792452	19.28784	580.652173913	360.0
tp2.Obese.K02.LoSFHiFV.8dpc.B9.792343	22.3436	778.581081081	435.0
tp3.Lean.DTFD.E04.10dpc.C5.793514	23.43816	712.965517241	431.0
tp3.Lean.DTFD.E04.10dpc.C6.792561	25.89822	937.517241379	517.0
tp3.Lean.DTFD.E04.10dpc.C7.792888	25.70824	945.221052632	537.0
tp3.Lean.DTFD.E04.10dpc.C8.793566	26.30185	922.533333333	510.0
tp3.Lean.DTFD.E04.14dpc.C5.791902	25.52852	947.428571429	531.0
tp3.Lean.DTFD.E04.14dpc.C6.792976	24.2987	834.4	452.0
tp3.Lean.DTFD.E04.14dpc.C7.793297	25.46349	889.610526316	513.0
tp3.Lean.DTFD.E04.14dpc.C8.792790	25.65234	882.307692308	532.0
tp3.Lean.DTFD.E04.1dpc.C5.792640	14.91413	457.064516129	291.0
tp3.Lean.DTFD.E04.1dpc.C6.792171	12.03461	321.0	232.0
tp3.Lean.DTFD.E04.1dpc.C7.792754	15.18221	587.163265306	294.0
tp3.Lean.DTFD.E04.1dpc.C8.792654	12.92239	514.552631579	236.0
tp3.Lean.DTFD.E04.2dpc.C5.792228	18.82675	588.846153846	373.0
tp3.Lean.DTFD.E04.2dpc.C6.792003	18.7161	722.949152542	372.0
tp3.Lean.DTFD.E04.2dpc.C7.792855	21.22699	832.6	447.0
tp3.Lean.DTFD.E04.2dpc.C8.793546	20.59729	678.683544304	414.0
tp3.Lean.DTFD.E04.3dpc.C5.792049	19.01189	478.625	343.0
tp3.Lean.DTFD.E04.3dpc.C6.793311	17.21594	529.696202532	350.0
tp3.Lean.DTFD.E04.3dpc.C7.793033	18.34435	680.571428571	318.0
tp3.Lean.DTFD.E04.3dpc.C8.793398	22.48158	822.333333333	424.0
tp3.Lean.DTFD.E04.6dpc.C5.792193	20.61952	631.818181818	354.0
tp3.Lean.DTFD.E04.6dpc.C6.792323	18.33987	620.842105263	319.0
tp3.Lean.DTFD.E04.6dpc.C7.792632	20.3515	707.846153846	367.0
tp3.Lean.DTFD.E04.6dpc.C8.792443	21.98243	652.5	395.0
tp3.Lean.DTFD.E04.8dpc.C5.792545	29.05849	1056.7	565.0
tp3.Lean.DTFD.E04.8dpc.C6.793319	27.90696	909.128440367	566.0
tp3.Lean.DTFD.E04.8dpc.C7.792852	27.26405	879.902654867	568.0
tp3.Lean.DTFD.E04.8dpc.C8.792877	22.26539	1020.55384615	466.0
tp3.Lean.DTFD.E04.Cec1.C5.792934	16.72403	566.807692308	284.0
tp3.Lean.DTFD.E04.Cec1.C6.792330	20.55313	662.651515152	352.0
tp3.Lean.DTFD.E04.Cec1.C7.792066	20.41869	886.358490566	372.0
tp3.Lean.DTFD.E04.Cec1.C8.792449	17.85052	626.12244898	301.0
tp3.Lean.DTFD.E04.Input1.TSDC22.2.793186	25.28552	939.276315789	429.0
tp3.Lean.DTFD.E04.Input2.TSDC22.2.793225	20.74601	766.055555556	324.0
tp3.Lean.DTFD.E04.SI14.16.C5.793428	12.7191	421.217391304	170.0
tp3.Lean.DTFD.E04.SI14.16.C6.792700	33.30369	1244.34579439	667.0
tp3.Lean.DTFD.E04.SI14.16.C7.793198	14.18624	362.875	199.0
tp3.Lean.DTFD.E04.SI14.16.C8.792204	17.15342	511.5	232.0
tp3.Lean.DTFD.E04.Stomach.C5.793268	12.23173	477.5	198.0
tp3.Lean.DTFD.E04.Stomach.C6.792939	13.92822	601.6	214.0
tp3.Lean.DTFD.E04.Stomach.C7.792798	13.92478	540.076923077	187.0
tp3.Lean.DTFD.E04.Stomach.C8.793320	16.72411	671.818181818	285.0
tp3.Obese.DTFD.E04.10dpc.D11.793448	1.01662	1.0	1.0
tp3.Obese.DTFD.E04.14dpc.D10.793356	18.82894	581.230769231	412.0
tp3.Obese.DTFD.E04.14dpc.D11.792758	19.91057	638.791666667	420.0
tp3.Obese.DTFD.E04.14dpc.D12.792531	21.36901	584.41	454.0
tp3.Obese.DTFD.E04.14dpc.D9.792573	20.42588	652.4	423.0
tp3.Obese.DTFD.E04.1dpc.D11.791954	17.49915	568.346938776	312.0
tp3.Obese.DTFD.E04.1dpc.D12.792448	15.59148	440.404255319	262.0
tp3.Obese.DTFD.E04.1dpc.D9.792246	12.3345	388.181818182	193.0
tp3.Obese.DTFD.E04.3dpc.D10.791967	18.3585	562.105263158	316.0
tp3.Obese.DTFD.E04.3dpc.D11.792269	18.5682	602.942857143	341.0
tp3.Obese.DTFD.E04.3dpc.D12.793290	19.90185	633.602739726	361.0
tp3.Obese.DTFD.E04.3dpc.D9.792930	18.20055	634.416666667	344.0
tp3.Obese.DTFD.E04.6dpc.D10.793405	15.8837	462.807692308	273.0
tp3.Obese.DTFD.E04.6dpc.D11.792464	17.08647	603.631578947	321.0
tp3.Obese.DTFD.E04.6dpc.D12.793096	16.98358	551.294117647	305.0
tp3.Obese.DTFD.E04.6dpc.D9.793450	19.87858	667.929577465	382.0
tp3.Obese.DTFD.E04.8dpc.D10.792839	21.21155	710.666666667	475.0
tp3.Obese.DTFD.E04.8dpc.D11.791946	22.15234	773.517241379	489.0
tp3.Obese.DTFD.E04.8dpc.D12.793121	18.5002	586.045454545	358.0
tp3.Obese.DTFD.E04.8dpc.D9.793095	22.39333	697.655172414	443.0
tp3.Obese.DTFD.E04.Cec1.D10.793373	16.07057	482.058823529	294.0
tp3.Obese.DTFD.E04.Cec1.D11.791899	14.41895	474.781818182	277.0
tp3.Obese.DTFD.E04.Cec1.D12.792902	3.77275	79.0	33.0
tp3.Obese.DTFD.E04.Cec1.D9.792072	15.27298	437.117647059	265.0
tp3.Obese.DTFD.E04.Input1.TSDC23.2.792225	27.07136	1286.8125	519.0
tp3.Obese.DTFD.E04.Input2.TSDC23.2.793535	29.1111	1086.62857143	557.0
tp3.Obese.DTFD.E04.SI14.16.D10.793307	9.3837	240.75	120.0
tp3.Obese.DTFD.E04.SI14.16.D11.791903	10.00093	247.625	132.0
tp3.Obese.DTFD.E04.SI14.16.D12.792819	16.44132	550.022222222	295.0
tp3.Obese.DTFD.E04.SI14.16.D9.792749	16.76501	405.75	238.0
tp3.Obese.DTFD.E04.Stomach.D10.792616	13.6021	450.5	242.0
tp3.Obese.DTFD.E04.Stomach.D11.793482	14.94319	422.714285714	277.0
tp3.Obese.DTFD.E04.Stomach.D12.793172	14.21822	442.078947368	218.0
tp3.Obese.DTFD.E04.Stomach.D9.793503	15.73993	439.454545455	275.0
tp3.Obese.DTFD.E04.Stool.D10.793361	12.38182	315.477272727	214.0
tp3.Obese.DTFD.E04.Stool.D11.792781	17.50626	507.692307692	297.0
tp3.Obese.DTFD.E04.Stool.D12.792637	16.05831	617.923076923	271.0
tp3.Obese.DTFD.E04.Stool.D9.792090	18.18508	764.32	317.0
