	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM073.441594	0.23789708	0.61151034	0.24345407	0.22023096	0.32434504	0.32177565	0.24166999	0.47498613	0.28848034	0.19544173	0.54437374	0.45145009	0.48911548	0.41814524	0.43804605	0.45451341	0.38737084	0.32992133	0.23714223	0.40844729	0.29509758	0.37904861	0.20570023	0.20902801	0.50971839	0.47882893	0.39717905	0.44560036	0.34448868	0.86713583	0.34301288	0.23559193	0.29019952	0.20906362	0.42100898	0.28463956	0.38325456	0.5461951	0.47103213	0.43543101	0.33815269	0.32383559	0.39596937	0.44983606	0.25845935	0.35698535	0.28599354	0.35717477	0.52163232	0.18696099	0.59074239	0.68654697	0.0	0.13260313	0.66016362	0.5018244	0.21173084	0.37849799	0.38727008	0.43479598	0.31850294	0.29811495	0.68922838	0.36974001	0.27369016	0.26068407	0.2541796	0.26127722	0.48872111	0.39397882	0.41627019	0.36214873	0.27075618	0.39115484	0.53833495	0.26501648	0.24683835	0.49345178	0.52604972	0.36820933	0.28570887	0.28344803	0.26432747	0.65919289	0.43271058	0.32073808	0.24554216	0.31325957	0.34097101	0.64356116	0.59177627	0.43484765	0.33934394	0.38504155	0.38956388	0.42503096	0.7650482	0.42491716	0.45380213	0.33291613	0.23026946	0.4670575	0.40535616	0.30159865	0.23421516	0.51869734	0.23916637	0.71751743	0.44287762	0.33399814	0.60247149	0.27959168	0.16882745	0.32751136	0.25608572	0.16553812	0.27028508	0.2590274	0.3509161	0.21921666	0.25259522	0.35635576	0.40665228	0.24229112	0.23802644	0.23404339	0.32381156	0.38748081	0.35084749	0.36423913	0.38109715	0.21541096	0.36973191	0.2252828	0.37040207	0.2792648	0.30420255	0.4114155	0.31192388	0.53793046	0.41952458	0.3972007	0.43419918	0.24391272	0.22893835	0.36649566	0.38557583	0.22502056	0.22139245	0.24260588	0.23961409	0.43665046	0.25845789	0.43679091	0.28046704	0.41940809	0.26697791	0.38349896	0.41480733	0.41111836	0.44877184	0.32201661	0.62547117	0.59950202	0.46311919	0.37359297	0.58076629
EM073.T3.441721	0.20880633	0.54354513	0.1721017	0.21631477	0.25418167	0.24286132	0.21964578	0.43296286	0.23319851	0.21678346	0.48171675	0.39091688	0.43919011	0.45675547	0.48887706	0.39577202	0.31606087	0.25942768	0.26989886	0.34208314	0.23687015	0.41521726	0.1882846	0.1889417	0.44524122	0.40666778	0.34912862	0.41412741	0.28386449	0.81155004	0.27347895	0.2275383	0.33499655	0.20795513	0.34800197	0.20320711	0.31939045	0.47679603	0.41613274	0.3797191	0.30438812	0.2798819	0.40304106	0.37999321	0.24764426	0.40339728	0.33354209	0.28100616	0.46675875	0.14716964	0.5321998	0.63580634	0.13260313	0.0	0.59338185	0.43517825	0.25231459	0.33525168	0.32299251	0.35817371	0.26196467	0.25181072	0.62836363	0.4078422	0.31535197	0.20753936	0.20804461	0.19643159	0.42837398	0.34381343	0.36083828	0.29174628	0.30269083	0.34258757	0.49200594	0.19750695	0.17616756	0.44371383	0.46755541	0.30822574	0.2496129	0.26789146	0.19996094	0.60533934	0.37706517	0.26425613	0.27061289	0.26096906	0.27287364	0.59516093	0.53320298	0.40050092	0.26909181	0.33168066	0.32520229	0.44980501	0.72648267	0.36899841	0.39146052	0.3589919	0.29340181	0.49342499	0.34457785	0.33273184	0.28965653	0.47031119	0.25521584	0.6661141	0.38708467	0.30836339	0.53535828	0.24020779	0.20077626	0.25253257	0.29685337	0.14303567	0.31015451	0.21202017	0.30843773	0.23001791	0.28782505	0.37414299	0.35634645	0.29206871	0.24046197	0.20125376	0.28129757	0.33907364	0.28598532	0.32973032	0.41983692	0.20933383	0.31933352	0.20505985	0.32810074	0.23399295	0.263669	0.36971821	0.25615429	0.49502355	0.34962221	0.33696929	0.37250969	0.19481141	0.24061962	0.31861231	0.35264882	0.18649499	0.24036722	0.19099221	0.30289508	0.38280125	0.29652244	0.37993982	0.32846653	0.37838084	0.30122872	0.32468357	0.34495106	0.33920115	0.40690423	0.2502874	0.56496292	0.52898833	0.4185489	0.33830646	0.51638442
EM074.441596	0.58191866	0.3679713	0.54212619	0.61317564	0.52953384	0.47867881	0.59055225	0.37257885	0.52201602	0.63587351	0.40778422	0.36953157	0.36147784	0.58056002	0.81157873	0.55159735	0.47663132	0.51387545	0.71699607	0.43232681	0.54013124	0.89423845	0.67931095	0.67146465	0.34813629	0.41852595	0.49393059	0.50531812	0.47343352	0.51010041	0.46236128	0.59519263	0.62268738	0.6461751	0.42596336	0.50756852	0.45017348	0.3066188	0.31044897	0.39880845	0.55404225	0.51976917	0.52174533	0.42706414	0.59345695	0.73238079	0.73584844	0.48543967	0.36799988	0.61055431	0.32100285	0.36111111	0.66016362	0.59338185	0.0	0.39014514	0.71397714	0.51597031	0.51117244	0.45489984	0.51670102	0.54597919	0.34495216	0.89345887	0.79998162	0.61330887	0.64195362	0.57775972	0.44093393	0.477132	0.44950843	0.48107791	0.64134564	0.39509958	0.28505391	0.5355886	0.53911547	0.34878176	0.39390956	0.40538253	0.53328731	0.61533197	0.55884501	0.26823649	0.46833322	0.52732986	0.70318442	0.57199997	0.46641151	0.38817554	0.35933265	0.48434099	0.5212421	0.48976737	0.54072138	0.56311172	0.43088036	0.50409574	0.37467705	0.61193109	0.63461208	0.70916724	0.47941334	0.74249413	0.64961942	0.41163104	0.66901145	0.45499913	0.42689648	0.57750926	0.30388805	0.5354205	0.67673253	0.49639336	0.61126344	0.64947552	0.78858072	0.56214898	0.5029462	0.61384824	0.71584786	0.75563526	0.50576756	0.6518145	0.6249231	0.62224555	0.53634442	0.46847123	0.42422389	0.53010267	0.90657053	0.60174394	0.41110315	0.59206208	0.48559189	0.52406802	0.54233763	0.40391952	0.5703482	0.33127402	0.4143515	0.45403632	0.41899544	0.58940692	0.58531943	0.52963914	0.45153883	0.5938778	0.59730441	0.55785786	0.67633431	0.40656576	0.78386665	0.44767981	0.68497262	0.47297261	0.76448377	0.48966678	0.45777349	0.37786236	0.45808462	0.47516821	0.38541149	0.34827002	0.45353289	0.49493141	0.32873561
EM075.441644	0.42545584	0.35584998	0.36741299	0.43485474	0.29995834	0.31595873	0.38648073	0.31925559	0.37505162	0.52095377	0.35651444	0.35010781	0.32938434	0.55738326	0.63264303	0.40391371	0.29727996	0.34030993	0.56659341	0.38206991	0.43981394	0.71005979	0.48770911	0.45189923	0.28087925	0.30227037	0.45308717	0.51132592	0.2930953	0.60569531	0.28290282	0.38597717	0.4793556	0.4400434	0.24267526	0.37172514	0.3914501	0.27975022	0.25397533	0.25892795	0.38909341	0.35231819	0.50996797	0.42132118	0.45888337	0.55033769	0.54422426	0.24775723	0.29489298	0.43055403	0.30271103	0.41563769	0.5018244	0.43517825	0.39014514	0.0	0.57812724	0.45235405	0.4222336	0.31255888	0.37604376	0.37365845	0.38705636	0.70021459	0.61038804	0.49932181	0.51872574	0.38062772	0.28830331	0.39168026	0.37551507	0.31220929	0.54833208	0.36956386	0.37184423	0.40095448	0.38375367	0.35472156	0.4082402	0.29534799	0.45911737	0.43194163	0.37401193	0.37255953	0.3782863	0.38009816	0.49298562	0.38879367	0.35501425	0.35506468	0.31373427	0.35427663	0.3302908	0.33039537	0.29731084	0.5516579	0.51672922	0.33601484	0.27766381	0.53310503	0.48440972	0.59190396	0.2685153	0.57367973	0.48423172	0.34136496	0.48308131	0.44626921	0.40517102	0.43569592	0.37761655	0.34035036	0.54233981	0.34584722	0.54039596	0.476115	0.59913582	0.36567638	0.40693012	0.44560576	0.49439342	0.5690717	0.33727608	0.44732998	0.46313368	0.48092631	0.36826918	0.43428703	0.29415731	0.35151277	0.74536485	0.39690892	0.24619285	0.41558024	0.38137789	0.3868265	0.40989753	0.29435778	0.3519254	0.30776924	0.3130413	0.34477464	0.25186876	0.40067774	0.42542221	0.38676676	0.32748371	0.38595892	0.43710165	0.39830966	0.58360435	0.31400156	0.64519901	0.30198489	0.56618676	0.30488755	0.56221033	0.28643414	0.27057717	0.25975568	0.39944302	0.31886841	0.36144657	0.36109822	0.25402975	0.37983243	0.31991415
EM076.441622	0.35635326	0.66225806	0.30301759	0.28364318	0.40921046	0.39543741	0.33287875	0.56258773	0.36839	0.23551465	0.59675846	0.50270477	0.56406078	0.46882872	0.49820257	0.55053307	0.44994782	0.37838409	0.14501605	0.46486835	0.31784148	0.27481611	0.16268495	0.21923973	0.58199089	0.54033393	0.44481661	0.48849724	0.44504446	0.92896547	0.42942746	0.31551435	0.36882256	0.27426004	0.4773143	0.34485688	0.43645766	0.6218125	0.56831079	0.52795429	0.43858275	0.43147809	0.44525369	0.50241872	0.28959489	0.44195639	0.36639292	0.42831869	0.5835348	0.24403377	0.65731871	0.75953861	0.21173084	0.25231459	0.71397714	0.57812724	0.0	0.42620891	0.42562248	0.48327378	0.3854394	0.35507437	0.7538628	0.28361685	0.20610028	0.25427509	0.24622102	0.32325828	0.55255325	0.46431592	0.47696401	0.41596243	0.3383691	0.46171194	0.61404911	0.3054343	0.30967993	0.58253312	0.57628314	0.44065937	0.33866391	0.37740253	0.35108843	0.69855717	0.48257434	0.38260632	0.28035902	0.34382137	0.38119991	0.70347156	0.65476595	0.52945605	0.38772566	0.46193889	0.46124878	0.47319466	0.83650194	0.47151394	0.51239489	0.38076169	0.338787	0.47389358	0.48563584	0.30829909	0.3273183	0.57075304	0.29067437	0.81030355	0.49498626	0.42654564	0.66479503	0.3783568	0.14269343	0.38095028	0.29258802	0.22222294	0.2769161	0.35912364	0.39405768	0.3011266	0.33783142	0.38588578	0.48490368	0.33469062	0.28529056	0.26848901	0.39011208	0.41124085	0.42535983	0.46290397	0.34053471	0.31728656	0.47341571	0.27837838	0.43625521	0.38044304	0.38082177	0.50818958	0.37027264	0.61364796	0.45342464	0.42065454	0.47642064	0.3097137	0.32822861	0.42131618	0.47780769	0.29764756	0.29941653	0.28829344	0.29336415	0.52509178	0.18492411	0.46990519	0.28372124	0.50267159	0.26296905	0.44492076	0.45917379	0.49469556	0.52301538	0.39436413	0.68272975	0.65814038	0.53633557	0.43798917	0.64052359
EM077.441646	0.35416039	0.54312123	0.34985138	0.34196479	0.31668911	0.39810964	0.3179027	0.34215404	0.36583577	0.35031122	0.50497003	0.451016	0.33073919	0.32381301	0.56090364	0.44914706	0.42338803	0.3973979	0.4287064	0.25834966	0.41826911	0.58803188	0.38567802	0.37151866	0.46068966	0.42836328	0.17009844	0.23356303	0.34543429	0.77533122	0.37435833	0.3346302	0.38892141	0.34782475	0.38100453	0.40612651	0.24101177	0.50048771	0.4368486	0.38744822	0.33740192	0.31877298	0.28393164	0.24669271	0.34129982	0.45107984	0.43373287	0.35944602	0.43390869	0.34287174	0.52573416	0.60824894	0.37849799	0.33525168	0.51597031	0.45235405	0.42620891	0.0	0.20229925	0.40143213	0.34677393	0.35817612	0.60721295	0.58230574	0.49913809	0.36961256	0.37948129	0.33616737	0.44843712	0.37570261	0.35118312	0.34105644	0.30948735	0.35641677	0.52220946	0.37192227	0.35393848	0.52961279	0.34359759	0.35687612	0.199149	0.3741915	0.36784618	0.55943006	0.33012869	0.37107689	0.37612115	0.31004724	0.38362754	0.55447439	0.5121696	0.37514178	0.34123519	0.35433926	0.38139383	0.27952951	0.66505637	0.34532599	0.36265722	0.23035634	0.36572377	0.48431315	0.41760513	0.4704371	0.38071765	0.45261397	0.38752514	0.6804472	0.50088181	0.34303697	0.55660498	0.28867633	0.38124574	0.31446757	0.32769909	0.37161987	0.48479191	0.29664357	0.23311065	0.37285585	0.42696081	0.46006939	0.38849425	0.38760765	0.38421345	0.35430556	0.31957005	0.21806702	0.4058486	0.38674334	0.5902225	0.34894681	0.37647254	0.31837509	0.33662992	0.32553997	0.35417676	0.36715609	0.29686301	0.46868615	0.40302981	0.32519373	0.39185869	0.28919369	0.3164375	0.32641073	0.34778806	0.31069141	0.33092696	0.31455611	0.44378194	0.32989109	0.478895	0.39438002	0.42695621	0.39896466	0.4732574	0.39035481	0.39525888	0.42770443	0.31958287	0.38696352	0.55205246	0.53796585	0.39837164	0.30919524	0.52520816
EM077.T3.441639	0.35887438	0.5380633	0.33051071	0.3286151	0.28770542	0.37582547	0.32423347	0.34838237	0.36605676	0.35935969	0.50355436	0.42157425	0.33448986	0.37408894	0.54008703	0.42030327	0.39426176	0.37260857	0.41427659	0.25305669	0.40738582	0.58976899	0.38066605	0.37079591	0.41212485	0.34749207	0.22935687	0.3227271	0.33345336	0.77238239	0.35376342	0.31234767	0.37816142	0.35235694	0.34964918	0.38526684	0.2860389	0.50248528	0.45168867	0.38248461	0.33847743	0.30881103	0.32849957	0.27325606	0.32762587	0.45652257	0.43873442	0.32972073	0.42540366	0.32922343	0.49854743	0.60209367	0.38727008	0.32299251	0.51117244	0.4222336	0.42562248	0.20229925	0.0	0.32654404	0.34875206	0.35116733	0.58826548	0.57598595	0.49195074	0.36364003	0.37358444	0.30765668	0.36340629	0.34760506	0.32816099	0.28584305	0.34194056	0.32500104	0.50615557	0.35089698	0.32580573	0.52999998	0.34653764	0.34080997	0.24985541	0.38183807	0.34934053	0.54514767	0.32670852	0.35485166	0.36909194	0.29850509	0.37539449	0.5458074	0.47012265	0.37748323	0.32780096	0.33454127	0.36771384	0.31750358	0.6603344	0.26649128	0.38758067	0.32073847	0.3762137	0.48879352	0.4188639	0.45429709	0.3714932	0.45273992	0.36968217	0.66890259	0.47875018	0.37621824	0.54717553	0.27523274	0.38055213	0.26281812	0.31052102	0.36826284	0.48524428	0.30188954	0.2568282	0.34354266	0.42782924	0.44578734	0.3698815	0.38173268	0.35970128	0.36184537	0.31339994	0.24131831	0.39521249	0.39148351	0.58967025	0.32353632	0.38347087	0.30333404	0.32719419	0.2829439	0.33771799	0.37071936	0.30858626	0.49119252	0.38179812	0.30403228	0.390842	0.29317682	0.31386637	0.3236882	0.34492943	0.31049096	0.32645473	0.29098618	0.44708697	0.33313136	0.48984627	0.39210735	0.43000974	0.38186723	0.46908667	0.37366658	0.37630291	0.39589314	0.34386116	0.36610049	0.55121099	0.52903762	0.41357139	0.28616069	0.51804575
EM078.441658	0.36195786	0.4328203	0.27838383	0.375732	0.28801902	0.23882225	0.36274593	0.32073495	0.31476734	0.44723339	0.42176048	0.29320919	0.34302228	0.5293604	0.60944413	0.42415565	0.2800825	0.27447221	0.48629545	0.34729307	0.31921328	0.64155185	0.42192343	0.41633709	0.27439185	0.21510671	0.37331545	0.48162168	0.28815542	0.69566075	0.25417482	0.35740921	0.45185676	0.39250166	0.26472212	0.28437012	0.34796268	0.36333484	0.31268025	0.29766979	0.39842603	0.36827857	0.45771717	0.35405402	0.35660077	0.52333293	0.4928724	0.26727855	0.36341506	0.35983135	0.40136105	0.51332671	0.43479598	0.35817371	0.45489984	0.31255888	0.48327378	0.40143213	0.32654404	0.0	0.3262094	0.31242777	0.49292676	0.65951587	0.55897908	0.40791105	0.42989002	0.30126202	0.23711909	0.33438624	0.33239169	0.27360609	0.47577548	0.29488044	0.40428783	0.30550694	0.31701153	0.3966086	0.36539592	0.25274763	0.38694525	0.39033587	0.31566361	0.47383899	0.37060498	0.3112696	0.43288016	0.31987475	0.28175879	0.44120322	0.36190065	0.33889309	0.30577618	0.28129799	0.35719166	0.49023234	0.58940308	0.25767492	0.30886623	0.46559049	0.43460728	0.54703254	0.3207933	0.50548385	0.4370698	0.3956425	0.41532485	0.56624097	0.37281094	0.4243727	0.41379347	0.32618012	0.44608453	0.24728014	0.45524512	0.4070454	0.53214338	0.34548996	0.36264998	0.38125814	0.47039184	0.49162164	0.31229748	0.428696	0.40530494	0.41183451	0.32113426	0.37966771	0.25434649	0.33198221	0.67295253	0.36360184	0.22790435	0.35229408	0.31901605	0.33251738	0.36527431	0.29332252	0.34863992	0.3727762	0.29195706	0.31109944	0.28435516	0.34577576	0.37951969	0.34807586	0.30338113	0.34668542	0.37648573	0.32661162	0.50481793	0.3316494	0.54688003	0.28909039	0.4847729	0.32656697	0.50410995	0.2718205	0.26430965	0.25755872	0.38315652	0.23954219	0.42168097	0.41454008	0.32487221	0.40309695	0.38893979
EM079.441724	0.2425707	0.47681106	0.25937025	0.318292	0.23086884	0.24709175	0.25230113	0.36597115	0.2904827	0.36613141	0.47329016	0.36053249	0.4295812	0.4928695	0.49767449	0.38428337	0.3130156	0.25066015	0.36129409	0.33181631	0.3125298	0.53593979	0.33428369	0.30279277	0.40951571	0.39719341	0.36223539	0.44127484	0.25449434	0.76359081	0.25772492	0.26732841	0.30778402	0.30977696	0.29882146	0.29137886	0.31783256	0.41862708	0.33581897	0.34539467	0.32225095	0.28397265	0.43958475	0.35791286	0.33765889	0.40736721	0.36757612	0.23337255	0.4196752	0.26733587	0.43593489	0.57419921	0.31850294	0.26196467	0.51670102	0.37604376	0.3854394	0.34677393	0.34875206	0.3262094	0.0	0.26882803	0.60099126	0.53896505	0.45358922	0.34906029	0.36890152	0.23428974	0.40013605	0.3729274	0.34630615	0.24211141	0.4149968	0.37552168	0.46592867	0.24032452	0.19995321	0.42389088	0.42471744	0.32941393	0.32369523	0.30927213	0.27095603	0.50721951	0.33521976	0.2848924	0.31170286	0.22700977	0.33492833	0.52081962	0.49040465	0.34035909	0.2102042	0.28780231	0.29697108	0.48866658	0.6716639	0.3281987	0.35090081	0.39578279	0.34113278	0.47135678	0.30623772	0.46785983	0.3380138	0.43000096	0.30385267	0.60968525	0.43852142	0.31590148	0.49487227	0.25021346	0.34637411	0.23531398	0.40911004	0.30314814	0.44361764	0.22042392	0.31061244	0.2907575	0.32711442	0.39249814	0.2904856	0.30910404	0.37111728	0.29713143	0.21813884	0.29669017	0.29118453	0.29195817	0.54172215	0.30906412	0.26417685	0.2595989	0.29910607	0.28068934	0.23029069	0.30101164	0.21822542	0.39167982	0.32950806	0.23800296	0.30094212	0.23417058	0.24824241	0.23603544	0.24553953	0.24258178	0.26169187	0.25323064	0.42757995	0.3183436	0.44052115	0.26950473	0.414855	0.28729663	0.43752689	0.27205092	0.29490499	0.30931152	0.39836074	0.26516289	0.50561009	0.51082536	0.33134091	0.30886363	0.47195601
EM080.441727	0.27745999	0.48089341	0.1958544	0.30339149	0.29230987	0.20916502	0.28291202	0.36607502	0.23859889	0.33717462	0.42871115	0.35594224	0.38402597	0.49376309	0.54307996	0.44235516	0.28041777	0.22539594	0.34797298	0.32724426	0.27149249	0.50589274	0.29652838	0.27299138	0.39362186	0.36692736	0.3707801	0.43255691	0.26066283	0.73555154	0.23564711	0.27785962	0.36644627	0.26234993	0.28821289	0.23575847	0.33421721	0.41757499	0.3535364	0.31426134	0.34975584	0.32190754	0.45665136	0.38552385	0.30364592	0.44812116	0.38827947	0.26271374	0.38622713	0.25783378	0.42994214	0.54361484	0.29811495	0.25181072	0.54597919	0.37365845	0.35507437	0.35817612	0.35116733	0.31242777	0.26882803	0.0	0.57108987	0.51853336	0.43661931	0.32950486	0.33215325	0.20703151	0.35358688	0.29248627	0.3131531	0.26919042	0.38160487	0.31669537	0.45030376	0.21582759	0.22744586	0.40278163	0.41852999	0.27664658	0.30652928	0.26038974	0.23179538	0.49730556	0.34186395	0.23536983	0.31383757	0.23997732	0.23228242	0.47692021	0.45815764	0.34604856	0.22322419	0.25226786	0.33113593	0.49147229	0.61266977	0.26664203	0.30037452	0.40578326	0.36979225	0.52622181	0.29999201	0.40805858	0.36322179	0.37142177	0.30953778	0.61655794	0.37118299	0.37766463	0.49193038	0.25122543	0.31484094	0.25321031	0.37574429	0.28726195	0.40427745	0.25134571	0.28833381	0.29232125	0.35459869	0.39190339	0.29927459	0.34789461	0.33018511	0.27938224	0.23154655	0.34249742	0.25097346	0.29541122	0.52889732	0.28553717	0.27019016	0.26641295	0.24431404	0.31220145	0.35213806	0.29978339	0.23750067	0.38472331	0.30062223	0.28910377	0.31084325	0.23075329	0.2946314	0.31310817	0.27454186	0.19684429	0.26818148	0.22032005	0.4027732	0.34155799	0.4155655	0.29501666	0.38200733	0.291016	0.37348198	0.24404439	0.30519168	0.30931125	0.35062179	0.2285323	0.49323424	0.47455029	0.31668404	0.36941186	0.4365916
EM081.441618	0.6060814	0.35328508	0.55087969	0.66758868	0.55373858	0.51564635	0.62753107	0.46209149	0.56049106	0.68015349	0.43851236	0.43572255	0.46387812	0.6787279	0.87163505	0.59739585	0.48130842	0.53712665	0.74146049	0.54770261	0.5844654	0.94082589	0.70443465	0.69643559	0.39291947	0.45804911	0.61069701	0.63553532	0.50649898	0.42867431	0.4857658	0.62136805	0.68315636	0.6698827	0.47327616	0.5241319	0.53871688	0.37754496	0.40706479	0.44138899	0.60433299	0.56889507	0.61147257	0.52223522	0.63777237	0.77765403	0.77443214	0.49825093	0.42148246	0.64033849	0.40906733	0.37874913	0.68922838	0.62836363	0.34495216	0.38705636	0.7538628	0.60721295	0.58826548	0.49292676	0.60099126	0.57108987	0.0	0.90803833	0.79865448	0.64032521	0.6505157	0.59596736	0.48426859	0.52740844	0.51888419	0.54669275	0.7254078	0.4878435	0.33218595	0.56423934	0.57951865	0.3815372	0.5189417	0.44547167	0.61701013	0.61729655	0.55077973	0.37512633	0.55013552	0.54016554	0.73412706	0.60053413	0.49490293	0.40000306	0.39831511	0.53550447	0.56061084	0.54851899	0.55571614	0.69275582	0.36479586	0.54553142	0.43205989	0.71529369	0.6767185	0.74094656	0.49014954	0.77526305	0.69372144	0.43231768	0.70176919	0.38291911	0.5157517	0.60900174	0.33030443	0.56783562	0.72217143	0.55650544	0.7089072	0.65339182	0.82324566	0.6137961	0.56632776	0.65832552	0.7528023	0.78909474	0.53106368	0.7019805	0.651051	0.66427359	0.58489348	0.59385171	0.46023695	0.55164945	0.94566671	0.6232621	0.47290953	0.6255529	0.55916587	0.5812372	0.59686277	0.48490024	0.59935326	0.4185644	0.46085212	0.52620702	0.4584331	0.62041866	0.63098603	0.56878208	0.51210945	0.62300294	0.65459743	0.579015	0.74707215	0.49459184	0.82357017	0.49786769	0.74636376	0.52653831	0.77107419	0.51977802	0.46632561	0.4279702	0.54231864	0.49202377	0.38958431	0.36948784	0.47576673	0.57213895	0.32151211
EM082.441607	0.49479383	0.84458419	0.48016162	0.42697503	0.54184183	0.56316432	0.48205242	0.73224604	0.50790553	0.36616112	0.74188417	0.67326136	0.72115455	0.61552217	0.392319	0.7064774	0.61611285	0.55158254	0.32544926	0.62020472	0.49299239	0.14521544	0.3525945	0.38096024	0.76002104	0.7099915	0.60340822	0.64027771	0.60068239	1.08918266	0.59076475	0.47192296	0.47595309	0.43065007	0.62990997	0.47718087	0.59828243	0.79592289	0.73405536	0.69266672	0.57330992	0.55051322	0.62354848	0.67702243	0.45640484	0.40588248	0.37004207	0.57180458	0.74635263	0.38035728	0.81844246	0.92055856	0.36974001	0.4078422	0.89345887	0.70021459	0.28361685	0.58230574	0.57598595	0.65951587	0.53896505	0.51853336	0.90803833	0.0	0.16400223	0.3740808	0.35962785	0.47946515	0.72440154	0.62798621	0.64869094	0.57564536	0.40661503	0.63214961	0.78429884	0.45172565	0.44605318	0.75676323	0.74863961	0.61564972	0.51063188	0.50261928	0.48797044	0.86694582	0.64533261	0.52450227	0.36591347	0.49687048	0.53942442	0.87187535	0.82048516	0.69087786	0.54654829	0.60929572	0.58142233	0.60315855	0.99447649	0.62064735	0.68164962	0.44900512	0.46779075	0.51142921	0.62375997	0.25775716	0.43554473	0.68840247	0.39231212	0.96779898	0.63735147	0.57671945	0.83823672	0.52643241	0.30345384	0.54596069	0.41064995	0.37547637	0.20441581	0.49953225	0.56110319	0.46555227	0.35640419	0.35432275	0.63559361	0.43216537	0.42753667	0.4094494	0.54082359	0.56737102	0.60260254	0.63346494	0.14931566	0.47485775	0.65166754	0.44164125	0.59949326	0.53221849	0.5317005	0.67030399	0.50588687	0.78518691	0.63044489	0.58659145	0.63972043	0.45849341	0.48153316	0.56999127	0.64598466	0.44285063	0.4463891	0.45530399	0.36836106	0.66490947	0.18840972	0.64195454	0.31772669	0.66789976	0.24464698	0.59560513	0.61820164	0.66351857	0.68377171	0.5523595	0.84222888	0.83232101	0.70051612	0.59745174	0.82960926
